,Airline,Date_of_Journey,Source,Destination,Route,Total_Stops,Additional_Info,Price,journey_year,journey_month,journey_day,Dep_Time_hour,Dep_Time_minute,Arrival_Time_hour,Arrival_Time_minute,duration_hr,duration_min
7821,IndiGo,2019-06-27,Banglore,Delhi,BLR → DEL,non-stop,No info,3943,2019,6,27,13,0,15,50,2,50
7822,Multiple carriers,2019-05-21,Delhi,Cochin,DEL → HYD → COK,1 stop,No info,6878,2019,5,21,14,55,0,55,10,0
7823,SpiceJet,2019-01-04,Mumbai,Hyderabad,BOM → HYD,non-stop,No check-in baggage included,1965,2019,1,4,5,45,7,15,1,30
7824,Vistara,2019-05-21,Kolkata,Banglore,CCU → DEL → BLR,1 stop,No info,9187,2019,5,21,17,0,10,45,17,45
7825,Air India,2019-03-24,Banglore,New Delhi,BLR → DEL,non-stop,No info,4441,2019,3,24,21,10,23,55,2,45
7826,IndiGo,2019-01-03,Banglore,New Delhi,BLR → DEL,non-stop,No info,10067,2019,1,3,8,30,11,30,3,0
7827,IndiGo,2019-06-27,Delhi,Cochin,DEL → BOM → COK,1 stop,No info,5054,2019,6,27,20,25,1,30,5,5
7828,Multiple carriers,2019-06-06,Delhi,Cochin,DEL → BOM → COK,1 stop,No info,7005,2019,6,6,6,0,21,0,15,0
7829,Jet Airways,2019-05-15,Kolkata,Banglore,CCU → DEL → BLR,1 stop,No info,12121,2019,5,15,9,35,21,5,11,30
7830,IndiGo,2019-05-27,Delhi,Cochin,DEL → BLR → COK,1 stop,No info,5912,2019,5,27,15,10,20,0,4,50
7831,Air Asia,2019-01-04,Kolkata,Banglore,CCU → DEL → BLR,1 stop,No info,5192,2019,1,4,7,35,19,25,11,50
7832,IndiGo,2019-09-06,Chennai,Kolkata,MAA → CCU,non-stop,No info,3597,2019,9,6,13,15,15,35,2,20
7833,Jet Airways,2019-09-03,Banglore,New Delhi,BLR → DEL,non-stop,No info,8016,2019,9,3,18,20,21,0,2,40
7834,Air India,2019-03-15,Mumbai,Hyderabad,BOM → HYD,non-stop,No info,2050,2019,3,15,15,0,16,25,1,25
7835,SpiceJet,2019-03-21,Banglore,New Delhi,BLR → DEL,non-stop,No check-in baggage included,4839,2019,3,21,9,35,12,30,2,55
7836,IndiGo,2019-05-27,Mumbai,Hyderabad,BOM → HYD,non-stop,No info,4049,2019,5,27,6,25,7,55,1,30
7837,Vistara,2019-06-18,Delhi,Cochin,DEL → COK,non-stop,No info,6216,2019,6,18,6,0,9,10,3,10
7838,SpiceJet,2019-06-21,Kolkata,Banglore,CCU → BLR,non-stop,No check-in baggage included,3841,2019,6,21,22,20,0,40,2,20
7839,SpiceJet,2019-03-15,Kolkata,Banglore,CCU → BLR,non-stop,No check-in baggage included,3815,2019,3,15,6,55,9,35,2,40
7840,Air India,2019-03-04,Banglore,Delhi,BLR → DEL,non-stop,No info,5176,2019,3,4,17,0,19,45,2,45
7841,SpiceJet,2019-09-05,Mumbai,Hyderabad,BOM → HYD,non-stop,No info,2017,2019,9,5,22,45,0,15,1,30
7842,Vistara,2019-09-05,Kolkata,Banglore,CCU → DEL → BLR,1 stop,No info,9187,2019,9,5,7,10,9,5,25,55
7843,Vistara,2019-09-03,Banglore,New Delhi,BLR → DEL,non-stop,No info,11598,2019,9,3,9,50,12,35,2,45
7844,Jet Airways,2019-01-06,Delhi,Cochin,DEL → JAI → BOM → COK,2 stops,No info,13014,2019,1,6,19,30,12,35,17,5
7845,Jet Airways,2019-01-06,Delhi,Cochin,DEL → BOM → COK,1 stop,In-flight meal not included,10262,2019,1,6,19,15,12,35,17,20
7846,Air India,2019-09-04,Delhi,Cochin,DEL → CCU → BOM → COK,2 stops,No info,9916,2019,9,4,20,15,19,15,23,0
7847,Jet Airways,2019-03-24,Kolkata,Banglore,CCU → BOM → BLR,1 stop,No info,14231,2019,3,24,16,55,12,0,19,5
7848,Jet Airways,2019-06-15,Banglore,Delhi,BLR → DEL,non-stop,In-flight meal not included,7229,2019,6,15,11,10,14,5,2,55
7849,IndiGo,2019-03-27,Delhi,Cochin,DEL → BOM → COK,1 stop,No info,6316,2019,3,27,17,10,1,35,8,25
7850,Air Asia,2019-09-03,Kolkata,Banglore,CCU → BLR,non-stop,No info,4384,2019,9,3,10,20,12,55,2,35
7851,Air India,2019-12-06,Delhi,Cochin,DEL → CCU → BOM → COK,2 stops,No info,13381,2019,12,6,16,55,19,15,26,20
7852,IndiGo,2019-12-05,Chennai,Kolkata,MAA → CCU,non-stop,No info,4332,2019,12,5,11,35,14,0,2,25
7853,Air India,2019-06-15,Delhi,Cochin,DEL → BLR → COK,1 stop,No info,8907,2019,6,15,13,30,23,0,9,30
7854,IndiGo,2019-12-06,Kolkata,Banglore,CCU → BLR,non-stop,No info,4804,2019,12,6,4,40,7,15,2,35
7855,Air India,2019-06-03,Delhi,Cochin,DEL → BOM → COK,1 stop,No info,15407,2019,6,3,7,0,7,40,24,40
7856,Jet Airways,2019-05-27,Delhi,Cochin,DEL → BOM → COK,1 stop,In-flight meal not included,12898,2019,5,27,10,0,4,25,18,25
7857,Multiple carriers,2019-03-27,Delhi,Cochin,DEL → BOM → COK,1 stop,No info,6883,2019,3,27,13,0,21,0,8,0
7858,SpiceJet,2019-03-05,Chennai,Kolkata,MAA → CCU,non-stop,No check-in baggage included,3543,2019,3,5,17,45,20,5,2,20
7859,IndiGo,2019-06-05,Banglore,Delhi,BLR → DEL,non-stop,No info,4284,2019,6,5,1,30,4,15,2,45
7860,IndiGo,2019-03-05,Mumbai,Hyderabad,BOM → HYD,non-stop,No info,2437,2019,3,5,21,20,22,50,1,30
7861,SpiceJet,2019-04-18,Kolkata,Banglore,CCU → BLR,non-stop,No info,4174,2019,4,18,22,20,0,40,2,20
7862,Jet Airways,2019-05-21,Kolkata,Banglore,CCU → BOM → BLR,1 stop,No info,14781,2019,5,21,20,0,12,0,16,0
7863,Air India,2019-05-21,Kolkata,Banglore,CCU → GAU → DEL → BLR,2 stops,No info,14960,2019,5,21,16,45,8,55,16,10
7864,Jet Airways,2019-06-27,Banglore,Delhi,BLR → DEL,non-stop,In-flight meal not included,5769,2019,6,27,11,10,14,5,2,55
7865,SpiceJet,2019-04-24,Delhi,Cochin,DEL → PNQ → COK,1 stop,No info,4812,2019,4,24,8,45,13,15,4,30
7866,Vistara,2019-05-18,Kolkata,Banglore,CCU → DEL → BLR,1 stop,No info,9345,2019,5,18,7,10,23,25,16,15
7867,IndiGo,2019-05-15,Kolkata,Banglore,CCU → BBI → BLR,1 stop,No info,4864,2019,5,15,7,10,12,40,5,30
7868,IndiGo,2019-06-03,Chennai,Kolkata,MAA → CCU,non-stop,No info,7295,2019,6,3,19,35,21,55,2,20
7869,Air India,2019-12-06,Delhi,Cochin,DEL → GOI → BOM → COK,2 stops,No info,10231,2019,12,6,22,0,19,15,21,15
7870,Jet Airways,2019-01-06,Delhi,Cochin,DEL → BOM → COK,1 stop,No info,14714,2019,1,6,14,0,19,0,5,0
7871,Jet Airways,2019-03-27,Delhi,Cochin,DEL → BOM → COK,1 stop,No info,12032,2019,3,27,19,15,19,45,24,30
7872,Jet Airways,2019-04-15,Banglore,Delhi,BLR → DEL,non-stop,In-flight meal not included,4544,2019,4,15,15,15,18,10,2,55
7873,Jet Airways,2019-05-15,Kolkata,Banglore,CCU → BOM → BLR,1 stop,In-flight meal not included,10844,2019,5,15,6,30,18,15,11,45
7874,Vistara,2019-03-03,Banglore,New Delhi,BLR → AMD → DEL,1 stop,No info,12476,2019,3,3,6,40,12,35,5,55
7875,Jet Airways,2019-12-03,Banglore,New Delhi,BLR → BOM → DEL,1 stop,In-flight meal not included,11087,2019,12,3,20,35,23,0,26,25
7876,Air India,2019-06-06,Delhi,Cochin,DEL → RPR → NAG → BOM → COK,3 stops,No info,10703,2019,6,6,5,15,19,15,38,0
7877,IndiGo,2019-09-05,Delhi,Cochin,DEL → HYD → COK,1 stop,No info,6734,2019,9,5,8,35,22,30,13,55
7878,Jet Airways,2019-03-21,Banglore,New Delhi,BLR → BOM → DEL,1 stop,In-flight meal not included,7832,2019,3,21,14,5,20,20,6,15
7879,Air India,2019-01-04,Kolkata,Banglore,CCU → IXR → DEL → BLR,2 stops,No info,11516,2019,1,4,5,50,23,15,17,25
7880,IndiGo,2019-03-18,Chennai,Kolkata,MAA → CCU,non-stop,No info,3850,2019,3,18,7,55,10,15,2,20
7881,Jet Airways,2019-09-03,Delhi,Cochin,DEL → JDH → BOM → COK,2 stops,No info,17229,2019,9,3,13,55,4,25,14,30
7882,SpiceJet,2019-06-27,Kolkata,Banglore,CCU → BLR,non-stop,No info,3873,2019,6,27,22,20,0,40,2,20
7883,Jet Airways,2019-03-04,Mumbai,Hyderabad,BOM → HYD,non-stop,In-flight meal not included,4160,2019,3,4,7,5,8,30,1,25
7884,Multiple carriers,2019-05-18,Delhi,Cochin,DEL → BOM → COK,1 stop,No info,7670,2019,5,18,12,50,21,0,8,10
7885,Jet Airways,2019-03-24,Kolkata,Banglore,CCU → BOM → BLR,1 stop,In-flight meal not included,10031,2019,3,24,8,25,16,20,7,55
7886,Jet Airways,2019-06-27,Delhi,Cochin,DEL → AMD → BOM → COK,2 stops,In-flight meal not included,11150,2019,6,27,13,25,12,35,23,10
7887,Jet Airways,2019-03-15,Banglore,New Delhi,BLR → BOM → DEL,1 stop,In-flight meal not included,9134,2019,3,15,11,40,18,25,6,45
7888,SpiceJet,2019-05-18,Banglore,Delhi,BLR → DEL,non-stop,No info,4423,2019,5,18,9,30,12,20,2,50
7889,Air Asia,2019-06-21,Kolkata,Banglore,CCU → BLR,non-stop,No info,3807,2019,6,21,22,50,1,20,2,30
7890,Air India,2019-05-21,Delhi,Cochin,DEL → MAA → COK,1 stop,No info,7480,2019,5,21,6,5,9,25,27,20
7891,IndiGo,2019-06-05,Banglore,Delhi,BLR → DEL,non-stop,No info,4423,2019,6,5,6,5,8,50,2,45
7892,IndiGo,2019-06-18,Banglore,Delhi,BLR → DEL,non-stop,No info,4823,2019,6,18,16,55,19,55,3,0
7893,Vistara,2019-03-24,Kolkata,Banglore,CCU → DEL → BLR,1 stop,No info,12102,2019,3,24,17,0,20,25,27,25
7894,Multiple carriers,2019-06-03,Delhi,Cochin,DEL → BOM → COK,1 stop,In-flight meal not included,15342,2019,6,3,9,0,19,15,10,15
7895,Jet Airways,2019-06-05,Kolkata,Banglore,CCU → BOM → BLR,1 stop,In-flight meal not included,10844,2019,6,5,16,30,22,35,6,5
7896,Air India,2019-12-06,Delhi,Cochin,DEL → MAA → COK,1 stop,No info,7480,2019,12,6,9,45,9,25,23,40
7897,Air India,2019-01-04,Kolkata,Banglore,CCU → HYD → BLR,1 stop,No info,4227,2019,1,4,19,0,4,40,9,40
7898,Air India,2019-09-06,Delhi,Cochin,DEL → MAA → COK,1 stop,No info,7690,2019,9,6,9,45,9,25,23,40
7899,SpiceJet,2019-05-18,Kolkata,Banglore,CCU → IXB → BLR,1 stop,No info,8224,2019,5,18,15,55,21,25,5,30
7900,Vistara,2019-04-18,Banglore,Delhi,BLR → DEL,non-stop,No info,5823,2019,4,18,19,30,22,15,2,45
7901,Jet Airways,2019-03-15,Banglore,New Delhi,BLR → BOM → DEL,1 stop,In-flight meal not included,9134,2019,3,15,8,55,18,25,9,30
7902,Jet Airways,2019-01-03,Banglore,New Delhi,BLR → BOM → DEL,1 stop,No info,26890,2019,1,3,16,55,0,45,7,50
7903,Air India,2019-09-06,Kolkata,Banglore,CCU → BOM → BLR,1 stop,No info,8366,2019,9,6,9,25,7,55,22,30
7904,Air India,2019-01-06,Delhi,Cochin,DEL → TRV → COK,1 stop,No info,7480,2019,1,6,5,15,6,50,25,35
7905,Jet Airways,2019-12-05,Kolkata,Banglore,CCU → BOM → BLR,1 stop,No info,14781,2019,12,5,16,30,22,35,6,5
7906,Air India,2019-03-24,Kolkata,Banglore,CCU → GAU → DEL → BLR,2 stops,No info,13990,2019,3,24,5,55,23,15,41,20
7907,Air India,2019-03-21,Delhi,Cochin,DEL → HYD → BOM → COK,2 stops,No info,8245,2019,3,21,17,15,19,15,26,0
7908,Jet Airways,2019-06-24,Delhi,Cochin,DEL → BOM → COK,1 stop,In-flight meal not included,10262,2019,6,24,10,0,19,0,9,0
7909,Jet Airways,2019-12-06,Kolkata,Banglore,CCU → BOM → BLR,1 stop,No info,12739,2019,12,6,6,30,4,40,22,10
7910,Multiple carriers,2019-05-21,Delhi,Cochin,DEL → BOM → COK,1 stop,No info,7575,2019,5,21,11,25,19,15,7,50
7911,Air India,2019-03-18,Banglore,New Delhi,BLR → DEL,non-stop,No info,11633,2019,3,18,17,0,19,45,2,45
7912,Jet Airways,2019-06-15,Delhi,Cochin,DEL → JAI → BOM → COK,2 stops,In-flight meal not included,10368,2019,6,15,5,30,19,0,13,30
7913,Jet Airways,2019-12-03,Banglore,New Delhi,BLR → BOM → DEL,1 stop,No info,13817,2019,12,3,16,55,23,0,6,5
7914,Jet Airways,2019-03-24,Kolkata,Banglore,CCU → BOM → BLR,1 stop,No info,14231,2019,3,24,13,55,22,35,8,40
7915,Jet Airways,2019-03-21,Banglore,New Delhi,BLR → BOM → DEL,1 stop,In-flight meal not included,6992,2019,3,21,11,40,23,0,11,20
7916,Air India,2019-06-21,Banglore,Delhi,BLR → DEL,non-stop,No info,6961,2019,6,21,6,10,8,55,2,45
7917,Jet Airways,2019-01-06,Delhi,Cochin,DEL → ATQ → BOM → COK,2 stops,No info,16263,2019,1,6,20,0,4,25,8,25
7918,Jet Airways,2019-06-27,Delhi,Cochin,DEL → BOM → COK,1 stop,No info,14714,2019,6,27,7,5,12,35,5,30
7919,Multiple carriers,2019-06-24,Delhi,Cochin,DEL → BOM → COK,1 stop,No info,7740,2019,6,24,7,30,21,0,13,30
7920,Jet Airways,2019-03-18,Banglore,New Delhi,BLR → BOM → DEL,1 stop,In-flight meal not included,11087,2019,3,18,11,40,20,20,8,40
7921,Multiple carriers,2019-03-21,Delhi,Cochin,DEL → BOM → COK,1 stop,No info,14486,2019,3,21,8,0,15,30,7,30
7922,IndiGo,2019-05-21,Delhi,Cochin,DEL → HYD → COK,1 stop,No info,6442,2019,5,21,11,55,18,10,6,15
7923,Air India,2019-05-18,Kolkata,Banglore,CCU → BBI → BOM → BLR,2 stops,No info,10361,2019,5,18,12,0,18,30,30,30
7924,Air Asia,2019-12-05,Kolkata,Banglore,CCU → DEL → BLR,1 stop,No info,5320,2019,12,5,7,35,23,30,15,55
7925,Jet Airways,2019-06-15,Delhi,Cochin,DEL → JAI → BOM → COK,2 stops,In-flight meal not included,10368,2019,6,15,9,40,12,35,26,55
7926,SpiceJet,2019-05-15,Kolkata,Banglore,CCU → BLR,non-stop,No info,4174,2019,5,15,17,10,19,40,2,30
7927,Air India,2019-05-21,Delhi,Cochin,DEL → BLR → COK,1 stop,No info,8151,2019,5,21,17,40,8,15,14,35
7928,Jet Airways,2019-03-21,Delhi,Cochin,DEL → BOM → COK,1 stop,No info,12557,2019,3,21,16,0,18,50,26,50
7929,Air India,2019-06-15,Banglore,Delhi,BLR → DEL,non-stop,No info,6961,2019,6,15,10,0,12,45,2,45
7930,Air India,2019-09-04,Banglore,Delhi,BLR → DEL,non-stop,No info,4441,2019,9,4,21,5,23,55,2,50
7931,SpiceJet,2019-03-15,Mumbai,Hyderabad,BOM → HYD,non-stop,No info,2753,2019,3,15,22,45,0,10,1,25
7932,SpiceJet,2019-06-04,Kolkata,Banglore,CCU → BLR,non-stop,No check-in baggage included,3841,2019,6,4,22,20,0,40,2,20
7933,Air India,2019-06-04,Delhi,Cochin,DEL → BLR → COK,1 stop,No info,5022,2019,6,4,6,10,23,0,16,50
7934,Air India,2019-06-06,Delhi,Cochin,DEL → COK,non-stop,No info,5201,2019,6,6,5,10,8,0,2,50
7935,Air India,2019-03-06,Delhi,Cochin,DEL → COK,non-stop,No info,6934,2019,3,6,14,10,17,10,3,0
7936,IndiGo,2019-01-04,Kolkata,Banglore,CCU → MAA → BLR,1 stop,No info,5699,2019,1,4,17,35,22,15,4,40
7937,Vistara,2019-06-27,Banglore,Delhi,BLR → DEL,non-stop,No info,5088,2019,6,27,19,30,22,15,2,45
7938,Multiple carriers,2019-03-21,Delhi,Cochin,DEL → BOM → COK,1 stop,No info,8601,2019,3,21,8,25,19,15,10,50
7939,IndiGo,2019-05-15,Kolkata,Banglore,CCU → PAT → BLR,1 stop,No info,11319,2019,5,15,9,20,14,15,4,55
7940,IndiGo,2019-09-03,Mumbai,Hyderabad,BOM → HYD,non-stop,No info,3838,2019,9,3,21,20,22,45,1,25
7941,Jet Airways,2019-12-05,Kolkata,Banglore,CCU → BOM → BLR,1 stop,No info,14388,2019,12,5,16,30,9,20,16,50
7942,Jet Airways,2019-06-15,Delhi,Cochin,DEL → IDR → BOM → COK,2 stops,In-flight meal not included,10824,2019,6,15,9,35,12,35,27,0
7943,Jet Airways,2019-06-04,Delhi,Cochin,DEL → BOM → COK,1 stop,In-flight meal not included,5177,2019,6,4,13,0,19,0,6,0
7944,Jet Airways,2019-06-27,Delhi,Cochin,DEL → BOM → COK,1 stop,No info,14714,2019,6,27,11,30,19,0,7,30
7945,Jet Airways,2019-12-06,Kolkata,Banglore,CCU → BOM → BLR,1 stop,No info,13626,2019,12,6,8,25,19,50,11,25
7946,Air India,2019-06-24,Delhi,Cochin,DEL → CCU → BOM → COK,2 stops,No info,13381,2019,6,24,6,50,7,40,24,50
7947,Air India,2019-09-03,Delhi,Cochin,DEL → LKO → BOM → COK,2 stops,No info,18211,2019,9,3,18,30,19,15,24,45
7948,Multiple carriers,2019-03-21,Delhi,Cochin,DEL → HYD → MAA → COK,2 stops,No info,6653,2019,3,21,13,15,21,20,8,5
7949,Jet Airways,2019-12-05,Kolkata,Banglore,CCU → BOM → BLR,1 stop,No info,14781,2019,12,5,14,5,23,35,9,30
7950,Air India,2019-06-05,Kolkata,Banglore,CCU → BOM → COK → BLR,2 stops,No info,11458,2019,6,5,9,25,1,20,15,55
7951,Jet Airways,2019-09-06,Kolkata,Banglore,CCU → BOM → BLR,1 stop,In-flight meal not included,10844,2019,9,6,6,30,19,50,13,20
7952,IndiGo,2019-05-24,Mumbai,Hyderabad,BOM → HYD,non-stop,No info,3342,2019,5,24,2,35,4,5,1,30
7953,Jet Airways,2019-06-24,Delhi,Cochin,DEL → BOM → COK,1 stop,In-flight meal not included,10262,2019,6,24,18,15,12,35,18,20
7954,IndiGo,2019-06-24,Chennai,Kolkata,MAA → CCU,non-stop,No info,5277,2019,6,24,22,5,0,25,2,20
7955,Air India,2019-03-24,Banglore,New Delhi,BLR → DEL,non-stop,No info,4441,2019,3,24,6,10,8,55,2,45
7956,SpiceJet,2019-03-05,Chennai,Kolkata,MAA → CCU,non-stop,No check-in baggage included,3543,2019,3,5,8,20,10,35,2,15
7957,Air India,2019-06-03,Banglore,New Delhi,BLR → BOM → DEL,1 stop,No info,13912,2019,6,3,6,45,12,15,5,30
7958,Multiple carriers,2019-05-27,Delhi,Cochin,DEL → BOM → COK,1 stop,No info,9315,2019,5,27,6,40,19,0,12,20
7959,Jet Airways,2019-01-06,Delhi,Cochin,DEL → BOM → COK,1 stop,In-flight meal not included,10262,2019,1,6,22,50,4,25,5,35
7960,Air India,2019-06-27,Delhi,Cochin,DEL → HYD → BOM → COK,2 stops,No info,12199,2019,6,27,17,15,19,15,26,0
7961,IndiGo,2019-05-27,Chennai,Kolkata,MAA → CCU,non-stop,No info,5277,2019,5,27,22,5,0,25,2,20
7962,Air India,2019-12-06,Kolkata,Banglore,CCU → BBI → HYD → BLR,2 stops,No info,6117,2019,12,6,9,10,4,40,19,30
7963,IndiGo,2019-03-24,Banglore,New Delhi,BLR → DEL,non-stop,No info,5734,2019,3,24,10,10,13,0,2,50
7964,Air Asia,2019-06-03,Delhi,Cochin,DEL → BLR → COK,1 stop,No info,8627,2019,6,3,20,10,7,10,11,0
7965,Multiple carriers,2019-06-15,Delhi,Cochin,DEL → BOM → COK,1 stop,No info,6795,2019,6,15,11,40,1,30,13,50
7966,IndiGo,2019-05-21,Delhi,Cochin,DEL → COK,non-stop,No info,5601,2019,5,21,14,25,17,40,3,15
7967,Jet Airways,2019-04-21,Banglore,Delhi,BLR → DEL,non-stop,No info,7229,2019,4,21,17,45,20,45,3,0
7968,IndiGo,2019-09-05,Delhi,Cochin,DEL → BOM → COK,1 stop,No info,8330,2019,9,5,15,0,1,30,10,30
7969,IndiGo,2019-03-05,Banglore,Delhi,BLR → DEL,non-stop,No info,4823,2019,3,5,8,30,11,20,2,50
7970,Jet Airways,2019-03-24,Kolkata,Banglore,CCU → BOM → BLR,1 stop,No info,13759,2019,3,24,19,45,22,35,26,50
7971,Air India,2019-12-06,Delhi,Cochin,DEL → AMD → BOM → COK,2 stops,No info,10231,2019,12,6,5,0,7,40,26,40
7972,Jet Airways,2019-05-27,Delhi,Cochin,DEL → BOM → COK,1 stop,In-flight meal not included,12898,2019,5,27,19,15,19,0,23,45
7973,Jet Airways,2019-06-03,Banglore,New Delhi,BLR → BOM → DEL,1 stop,No info,19225,2019,6,3,5,45,10,25,4,40
7974,Jet Airways,2019-05-27,Mumbai,Hyderabad,BOM → HYD,non-stop,In-flight meal not included,4995,2019,5,27,7,5,8,30,1,25
7975,IndiGo,2019-12-06,Delhi,Cochin,DEL → HYD → COK,1 stop,No info,5298,2019,12,6,6,50,12,10,5,20
7976,Jet Airways,2019-03-21,Delhi,Cochin,DEL → IDR → BOM → COK,2 stops,In-flight meal not included,9254,2019,3,21,10,20,18,50,32,30
7977,Jet Airways,2019-06-04,Delhi,Cochin,DEL → BOM → COK,1 stop,In-flight meal not included,5177,2019,6,4,14,0,19,0,5,0
7978,Vistara,2019-05-21,Kolkata,Banglore,CCU → DEL → BLR,1 stop,No info,9345,2019,5,21,20,20,23,25,27,5
7979,Jet Airways,2019-06-05,Kolkata,Banglore,CCU → BOM → BLR,1 stop,In-flight meal not included,10844,2019,6,5,8,25,16,20,7,55
7980,Air India,2019-03-03,Delhi,Cochin,DEL → NAG → BOM → COK,2 stops,No info,15428,2019,3,3,5,55,7,40,25,45
7981,IndiGo,2019-05-21,Delhi,Cochin,DEL → BOM → COK,1 stop,No info,7255,2019,5,21,16,0,21,0,5,0
7982,Jet Airways,2019-05-21,Delhi,Cochin,DEL → BOM → COK,1 stop,In-flight meal not included,12898,2019,5,21,9,0,12,35,27,35
7983,IndiGo,2019-01-03,Banglore,New Delhi,BLR → IDR → DEL,1 stop,No info,8707,2019,1,3,13,40,18,35,4,55
7984,Jet Airways,2019-03-06,Delhi,Cochin,DEL → BOM → COK,1 stop,In-flight meal not included,10262,2019,3,6,18,15,12,35,18,20
7985,Jet Airways,2019-06-05,Kolkata,Banglore,CCU → DEL → BLR,1 stop,No info,13067,2019,6,5,20,25,10,55,14,30
7986,Jet Airways,2019-06-06,Delhi,Cochin,DEL → BOM → COK,1 stop,In-flight meal not included,10262,2019,6,6,19,45,19,0,23,15
7987,Air India,2019-09-04,Kolkata,Banglore,CCU → BLR,non-stop,No info,4460,2019,9,4,20,45,23,20,2,35
7988,Jet Airways,2019-05-24,Kolkata,Banglore,CCU → BOM → BLR,1 stop,No info,14571,2019,5,24,14,5,23,35,9,30
7989,Air India,2019-09-06,Delhi,Cochin,DEL → AMD → BOM → COK,2 stops,No info,10178,2019,9,6,19,45,19,15,23,30
7990,SpiceJet,2019-01-03,Chennai,Kolkata,MAA → CCU,non-stop,No info,7718,2019,1,3,17,45,20,5,2,20
7991,Jet Airways,2019-05-21,Delhi,Cochin,DEL → BOM → COK,1 stop,No info,16376,2019,5,21,2,15,12,35,10,20
7992,Jet Airways,2019-06-06,Mumbai,Hyderabad,BOM → HYD,non-stop,No info,5678,2019,6,6,19,35,21,5,1,30
7993,Multiple carriers,2019-09-05,Delhi,Cochin,DEL → BOM → COK,1 stop,No info,9103,2019,9,5,10,35,19,0,8,25
7994,Jet Airways,2019-06-06,Delhi,Cochin,DEL → BOM → COK,1 stop,No info,14714,2019,6,6,13,0,4,25,15,25
7995,SpiceJet,2019-06-24,Delhi,Cochin,DEL → MAA → COK,1 stop,No info,5583,2019,6,24,15,45,22,5,6,20
7996,IndiGo,2019-04-24,Banglore,Delhi,BLR → DEL,non-stop,No info,4823,2019,4,24,18,55,21,50,2,55
7997,Jet Airways,2019-04-15,Banglore,Delhi,BLR → DEL,non-stop,In-flight meal not included,4544,2019,4,15,18,55,22,0,3,5
7998,Air Asia,2019-05-18,Delhi,Cochin,DEL → BLR → COK,1 stop,No info,8759,2019,5,18,7,55,13,25,5,30
7999,Air Asia,2019-06-24,Delhi,Cochin,DEL → BLR → COK,1 stop,No info,6152,2019,6,24,7,55,13,25,5,30
8000,Jet Airways,2019-03-18,Banglore,New Delhi,BLR → BOM → DEL,1 stop,In-flight meal not included,11087,2019,3,18,11,40,10,25,22,45
8001,Air India,2019-06-06,Kolkata,Banglore,CCU → JAI → DEL → BLR,2 stops,No info,11432,2019,6,6,8,20,20,25,12,5
8002,SpiceJet,2019-03-27,Kolkata,Banglore,CCU → BLR,non-stop,No check-in baggage included,3815,2019,3,27,17,15,19,45,2,30
8003,Vistara,2019-01-04,Kolkata,Banglore,CCU → DEL → BLR,1 stop,No info,8662,2019,1,4,17,0,9,5,16,5
8004,Jet Airways,2019-06-03,Banglore,New Delhi,BLR → BOM → DEL,1 stop,No info,17261,2019,6,3,11,40,11,25,23,45
8005,IndiGo,2019-09-04,Kolkata,Banglore,CCU → MAA → BLR,1 stop,No info,4860,2019,9,4,19,35,0,10,4,35
8006,Air India,2019-03-03,Delhi,Cochin,DEL → HYD → BOM → COK,2 stops,No info,13442,2019,3,3,17,15,19,15,26,0
8007,Vistara,2019-06-03,Mumbai,Hyderabad,BOM → DEL → HYD,1 stop,No info,12395,2019,6,3,15,40,22,55,7,15
8008,Air India,2019-05-15,Kolkata,Banglore,CCU → MAA → BLR,1 stop,No info,6528,2019,5,15,14,35,14,35,24,0
8009,IndiGo,2019-01-06,Delhi,Cochin,DEL → BOM → COK,1 stop,No info,6314,2019,1,6,4,55,21,0,16,5
8010,IndiGo,2019-09-04,Delhi,Cochin,DEL → BOM → COK,1 stop,No info,6270,2019,9,4,11,25,1,30,14,5
8011,Jet Airways,2019-06-06,Delhi,Cochin,DEL → BOM → COK,1 stop,No info,14714,2019,6,6,19,45,19,0,23,15
8012,Multiple carriers,2019-06-15,Delhi,Cochin,DEL → BOM → COK,1 stop,No info,9359,2019,6,15,9,15,19,15,10,0
8013,Air India,2019-09-04,Delhi,Cochin,DEL → COK,non-stop,No info,6724,2019,9,4,14,5,17,55,3,50
8014,Jet Airways,2019-06-24,Delhi,Cochin,DEL → BOM → COK,1 stop,In-flight meal not included,10262,2019,6,24,22,50,19,0,20,10
8015,Vistara,2019-05-21,Banglore,Delhi,BLR → DEL,non-stop,No info,4668,2019,5,21,7,0,9,40,2,40
8016,IndiGo,2019-06-03,Delhi,Cochin,DEL → HYD → MAA → COK,2 stops,No info,6610,2019,6,3,11,55,21,20,9,25
8017,SpiceJet,2019-05-15,Chennai,Kolkata,MAA → CCU,non-stop,No info,3597,2019,5,15,8,20,10,35,2,15
8018,IndiGo,2019-09-03,Kolkata,Banglore,CCU → BLR,non-stop,No info,4462,2019,9,3,10,10,12,55,2,45
8019,Air India,2019-06-03,Delhi,Cochin,DEL → MAA → COK,1 stop,No info,12677,2019,6,3,6,5,9,25,27,20
8020,Multiple carriers,2019-01-03,Delhi,Cochin,DEL → BOM → COK,1 stop,No info,23170,2019,1,3,0,20,15,30,15,10
8021,IndiGo,2019-06-06,Kolkata,Banglore,CCU → BLR,non-stop,No info,4804,2019,6,6,4,40,7,15,2,35
